address	size	op	xrefs	successors	text
0x2A34	2	STAW	0x2A32	0x2A36	2a34: 63 32        STAW    VV:32
0x2A36	3	CALL	0x2A34	0x24D4 0x2A39	2a36: 40 d4 24     CALL    $24D4
0x2A39	4	LHLD	0x2A36	0x2A3D	2a39: 70 3f 8b ef  LHLD    $EF8B
0x2A3D	3	CALL	0x2A39	0x2A40 0x50EB	2a3d: 40 eb 50  CALL    $50EB
0x2A40	2	MVI	0x2A3D	0x2A42	2a40: 69 01     MVI     A,$01
0x2A42	3	CALL	0x2A40	0x2A45 0x2A86	2a42: 40 86 2a  CALL    $2A86
0x2A45	3	LXI	0x2A42	0x2A48	2a45: 24 46 ee  LXI     DE,$EE46
0x2A48	3	LXI	0x2A45	0x2A4B	2a48: 34 07 00  LXI     HL,$0007
0x2A4B	1	CALT	0x2A48	0x00B2 0x2A4C	2a4b: 99        CALT    ($00B2)
0x2A4C	3	LXI	0x2A4B	0x2A4F	2a4c: 24 44 ee  LXI     DE,$EE44
0x2A4F	3	LXI	0x2A4C	0x2A52	2a4f: 34 01 00  LXI     HL,$0001
0x2A52	1	CALT	0x2A4F	0x00B0 0x2A53	2a52: 98        CALT    ($00B0)
0x2A53	1	POP	0x2A52	0x2A54	2a53: a3        POP     HL
0x2A54	1	POP	0x2A53	0x2A55	2a54: a0        POP     VA
0x2A55	1	RET	0x2A54		2a55: b8        RET
0x2A56	3	CALL	0x2A21	0x1965 0x2A59	2a56: 40 65 19  CALL    $1965
0x2A59	3	CALL	0x2A56	0x2A5C 0x2D7F	2a59: 40 7f 2d  CALL    $2D7F
0x2A5C	1	JR	0x2A59	0x2A60	2a5c: c3        JR      $2A60
0x2A5D	3	CALL	0x2A1C 0x2A30	0x1965 0x2A60	2a5d: 40 65 19  CALL    $1965
0x2A60	3	LXI	0x29F8 0x2A5C 0x2A5D	0x2A63	2a60: 24 50 ee  LXI     DE,$EE50
0x2A63	1	CALT	0x2A60	0x00AE 0x2A64	2a63: 97           CALT    ($00AE)
0x2A64	2	JRE	0x2A63	0x29E2 0x2A66	2a64: 4f 7c        JRE     $29E2
0x2A66	1	PUSH	0x29EA 0x2A64	0x2A67	2a66: b0           PUSH    VA
0x2A67	2	MVI	0x2A66	0x2A69	2a67: 69 00        MVI     A,$00
0x2A69	4	LHLD	0x2A67	0x2A6D	2a69: 70 3f 26 ef  LHLD    $EF26
0x2A6D	3	ONI	0x2A69	0x2A70 0x2A71	2a6d: 74 4e 80  ONI     H,$80
0x2A70	1	JR	0x2A6D	0x2A7E	2a70: cd        JR      $2A7E
0x2A71	1	DMOV	0x2A6D	0x2A72	2a71: a7        DMOV    EA,HL
0x2A72	3	LXI	0x2A71	0x2A75	2a72: 34 0e 00  LXI     HL,$000E
0x2A75	2	DADD	0x2A72	0x2A77	2a75: 74 c7     DADD    EA,HL
0x2A77	1	DMOV	0x2A75	0x2A78	2a77: b7        DMOV    HL,EA
0x2A78	3	CALL	0x2A77	0x2A7B 0x2A86	2a78: 40 86 2a  CALL    $2A86
0x2A7B	3	LXI	0x2A78	0x2A7E	2a7b: 34 0e 00  LXI     HL,$000E
0x2A7E	3	CALL	0x2A70 0x2A7B	0x2A81 0x2A86	2a7e: 40 86 2a  CALL    $2A86
0x2A81	1	POP	0x2A7E	0x2A82	2a81: a0           POP     VA
0x2A82	2	STAW	0x2A81	0x2A84	2a82: 63 3a        STAW    VV:3A
0x2A84	2	JRE	0x2A82	0x29BD 0x2A86	2a84: 4f 37        JRE     $29BD
0x2A86	4	LDED	0x2A42 0x2A78 0x2A7E 0x2A84	0x2A8A	2a86: 70 2f 46 ee  LDED    $EE46
0x2A8A	1	PUSH	0x2A86	0x2A8B	2a8a: b2           PUSH    DE
0x2A8B	4	LDED	0x2A8A	0x2A8F	2a8b: 70 2f 44 ee  LDED    $EE44
0x2A8F	1	PUSH	0x2A8B	0x2A90	2a8f: b2           PUSH    DE
0x2A90	4	LDED	0x2A8F	0x2A94	2a90: 70 2f 50 ee  LDED    $EE50
0x2A94	4	SDED	0x2A90	0x2A98	2a94: 70 2e 44 ee  SDED    $EE44
0x2A98	3	CALL	0x2A94	0x256E 0x2A9B	2a98: 40 6e 25     CALL    $256E
0x2A9B	1	POP	0x2A98	0x2A9C	2a9b: a2           POP     DE
0x2A9C	4	SDED	0x2A9B	0x2AA0	2a9c: 70 2e 44 ee  SDED    $EE44
0x2AA0	1	POP	0x2A9C	0x2AA1	2aa0: a2           POP     DE
0x2AA1	4	SDED	0x2AA0	0x2AA5	2aa1: 70 2e 46 ee  SDED    $EE46
0x2AA5	1	RET	0x2AA1		2aa5: b8           RET
0x2AA6	4	LDED	0x29E5	0x2AAA	2aa6: 70 2f 50 ee  LDED    $EE50
0x2AAA	4	SDED	0x2AA6	0x2AAE	2aaa: 70 2e 44 ee  SDED    $EE44
0x2AAE	1	POP	0x2AAA	0x2AAF	2aae: a3        POP     HL
0x2AAF	1	POP	0x2AAE	0x2AB0	2aaf: a0        POP     VA
0x2AB0	3	JMP	0x2AAF	0x256E	2ab0: 54 6e 25  JMP     $256E
0x2AB3	3	CALL	0x29B0	0x2AB6 0x2DC8	2ab3: 40 c8 2d  CALL    $2DC8
0x2AB6	3	ANIW	0x2AB3	0x2AB9	2ab6: 05 c1 ef  ANIW    VV:C1,$EF
0x2AB9	3	OFFIW	0x2AB6	0x2ABC 0x2ABE	2ab9: 55 c1 20  OFFIW   VV:C1,$20
0x2ABC	2	JRE	0x2AB9	0x2ABE 0x2AEB	2abc: 4e 2d     JRE     $2AEB
0x2ABE	3	OFFIW	0x2AB9 0x2ABC	0x2AC1 0x2AC2	2abe: 55 c1 80  OFFIW   VV:C1,$80
0x2AC1	1	JR	0x2ABE	0x2AC6	2ac1: c4        JR      $2AC6
0x2AC2	3	CALL	0x2ABE	0x2AC5 0x2ADD	2ac2: 40 dd 2a  CALL    $2ADD
0x2AC5	1	JR	0x2AC2	0x2ACB	2ac5: c5        JR      $2ACB
0x2AC6	3	CALL	0x2AC1	0x2AC9 0x2ADD	2ac6: 40 dd 2a  CALL    $2ADD
0x2AC9	2	DSLR	0x2AC6	0x2ACB	2ac9: 48 a0     DSLR    EA
0x2ACB	1	DMOV	0x2AC5 0x2AC9	0x2ACC	2acb: b7        DMOV    HL,EA
0x2ACC	3	LXI	0x2ACB	0x2ACF	2acc: 24 48 ee  LXI     DE,$EE48
0x2ACF	1	CALT	0x2ACC	0x00B0 0x2AD0	2acf: 98        CALT    ($00B0)
0x2AD0	3	LXI	0x2ACF	0x2AD3	2ad0: 24 4a ee  LXI     DE,$EE4A
0x2AD3	1	CALT	0x2AD0	0x00B0 0x2AD4	2ad3: 98        CALT    ($00B0)
0x2AD4	3	LXI	0x2AD3	0x2AD7	2ad4: 24 4c ee  LXI     DE,$EE4C
0x2AD7	1	CALT	0x2AD4	0x00B0 0x2AD8	2ad7: 98        CALT    ($00B0)
0x2AD8	3	LXI	0x2AD7	0x2ADB	2ad8: 24 6c ee  LXI     DE,$EE6C
0x2ADB	1	CALT	0x2AD8	0x00B0 0x2ADC	2adb: 98           CALT    ($00B0)
0x2ADC	1	RET	0x2ADB		2adc: b8           RET
0x2ADD	3	CALL	0x2AC2 0x2AC6	0x1A24 0x2AE0	2add: 40 24 1a     CALL    $1A24
0x2AE0	4	LHLD	0x2ADD	0x2AE4	2ae0: 70 3f a5 ee  LHLD    $EEA5
0x2AE4	1	DMOV	0x2AE0	0x2AE5	2ae4: a7        DMOV    EA,HL
0x2AE5	2	DSUBNB	0x2AE4	0x2AE7 0x2AEA	2ae5: 74 b5     DSUBNB  EA,BC
0x2AE7	3	LXI	0x2AE5	0x2AEA	2ae7: 44 00 00  LXI     EA,$0000
0x2AEA	1	RET	0x2AE5 0x2AE7		2aea: b8        RET
0x2AEB	3	OFFIW	0x2ABC	0x2AEE 0x2AEF	2aeb: 55 c1 0c  OFFIW   VV:C1,$0C
0x2AEE	1	JR	0x2AEB	0x2AF3	2aee: c4        JR      $2AF3
0x2AEF	3	ORIW	0x2AEB	0x2AF2	2aef: 15 c1 10     ORIW    VV:C1,$10
0x2AF2	1	RET	0x2AEF		2af2: b8           RET
0x2AF3	3	LXI	0x2AEE 0x2C12	0x2AF6	2af3: 34 00 00     LXI     HL,$0000
0x2AF6	4	SHLD	0x2AF3	0x2AFA	2af6: 70 3e 91 ee  SHLD    $EE91
0x2AFA	4	SHLD	0x2AF6	0x2AFE	2afa: 70 3e 93 ee  SHLD    $EE93
0x2AFE	4	LHLD	0x2AFA	0x2B02	2afe: 70 3f 9b ef  LHLD    $EF9B
0x2B02	3	OFFIW	0x2AFE	0x2B05 0x2B08	2b02: 55 28 01  OFFIW   VV:28,$01
0x2B05	3	LXI	0x2B02	0x2B08	2b05: 34 00 00  LXI     HL,$0000
0x2B08	1	CALT	0x2B02 0x2B05	0x00A6 0x2B09	2b08: 93           CALT    ($00A6)
0x2B09	1	CALT	0x2B08	0x0094 0x2B0A	2b09: 8a           CALT    ($0094)
0x2B0A	3	CALL	0x2B09	0x1A24 0x2B0D	2b0a: 40 24 1a     CALL    $1A24
0x2B0D	2	DADD	0x2B0A	0x2B0F	2b0d: 74 c7        DADD    EA,HL
0x2B0F	4	LDED	0x2B0D	0x2B13	2b0f: 70 2f a5 ee  LDED    $EEA5
0x2B13	2	DSUBNB	0x2B0F	0x2B15 0x2B17	2b13: 74 b6     DSUBNB  EA,DE
0x2B15	2	JRE	0x2B13	0x2B17 0x2B40	2b15: 4e 29        JRE     $2B40
0x2B17	3	ORIW	0x2B13 0x2B15	0x2B1A	2b17: 15 c1 01     ORIW    VV:C1,$01
0x2B1A	1	DMOV	0x2B17	0x2B1B	2b1a: b7           DMOV    HL,EA
0x2B1B	4	LDED	0x2B1A	0x2B1F	2b1b: 70 2f 52 ee  LDED    $EE52
0x2B1F	1	DMOV	0x2B1B	0x2B20	2b1f: a6           DMOV    EA,DE
0x2B20	2	DOFF	0x2B1F	0x2B22 0x2B23	2b20: 74 de        DOFF    EA,DE
0x2B22	1	DCX	0x2B20	0x2B23	2b22: 23           DCX     DE
0x2B23	1	CALT	0x2B20 0x2B22	0x00A0 0x2B24	2b23: 90           CALT    ($00A0)
0x2B24	4	SHLD	0x2B23	0x2B28	2b24: 70 3e 99 ee  SHLD    $EE99
0x2B28	4	SHLD	0x2B24	0x2B2C	2b28: 70 3e 95 ee  SHLD    $EE95
0x2B2C	1	DMOV	0x2B28	0x2B2D	2b2c: a5           DMOV    EA,BC
0x2B2D	4	LHLD	0x2B2C	0x2B31	2b2d: 70 3f 54 ee  LHLD    $EE54
0x2B31	2	DSUBNB	0x2B2D	0x2B33 0x2B36	2b31: 74 b7        DSUBNB  EA,HL
0x2B33	3	LXI	0x2B31	0x2B36	2b33: 44 00 00     LXI     EA,$0000
0x2B36	1	DMOV	0x2B31 0x2B33	0x2B37	2b36: b5           DMOV    BC,EA
0x2B37	4	SBCD	0x2B36	0x2B3B	2b37: 70 1e 9b ee  SBCD    $EE9B
0x2B3B	4	SHLD	0x2B37	0x2B3F	2b3b: 70 3e 97 ee  SHLD    $EE97
0x2B3F	1	JR	0x2B3B	0x2B5F	2b3f: df           JR      $2B5F
0x2B40	3	ANIW	0x2B15	0x2B43	2b40: 05 c1 fe     ANIW    VV:C1,$FE
0x2B43	1	DMOV	0x2B40	0x2B44	2b43: b7           DMOV    HL,EA
0x2B44	1	CALT	0x2B43	0x0094 0x2B45	2b44: 8a           CALT    ($0094)
0x2B45	4	LDED	0x2B44	0x2B49	2b45: 70 2f 58 ee  LDED    $EE58
0x2B49	1	DMOV	0x2B45	0x2B4A	2b49: a6     DMOV    EA,DE
0x2B4A	2	DSLR	0x2B49	0x2B4C	2b4a: 48 a0  DSLR    EA
0x2B4C	1	DMOV	0x2B4A	0x2B4D	2b4c: b5           DMOV    BC,EA
0x2B4D	2	DADD	0x2B4C	0x2B4F	2b4d: 74 c6        DADD    EA,DE
0x2B4F	2	DGT	0x2B4D	0x2B51 0x2B52	2b4f: 74 af        DGT     EA,HL
0x2B51	1	JR	0x2B4F	0x2B69	2b51: d7           JR      $2B69
0x2B52	4	LDED	0x2B4F	0x2B56	2b52: 70 2f 54 ee  LDED    $EE54
0x2B56	1	CALT	0x2B52	0x00A0 0x2B57	2b56: 90           CALT    ($00A0)
0x2B57	4	SHLD	0x2B56	0x2B5B	2b57: 70 3e 95 ee  SHLD    $EE95
0x2B5B	4	SBCD	0x2B57	0x2B5F	2b5b: 70 1e 97 ee  SBCD    $EE97
0x2B5F	3	LXI	0x2B3F 0x2B5B 0x2B96	0x2B62	2b5f: 34 95 ee  LXI     HL,$EE95
0x2B62	3	LXI	0x2B5F	0x2B65	2b62: 24 9d ee  LXI     DE,$EE9D
0x2B65	2	MVI	0x2B62	0x2B67	2b65: 6b 07  MVI     C,$07
0x2B67	1	BLOCK	0x2B65	0x2B68	2b67: 31     BLOCK
0x2B68	1	RET	0x2B67		2b68: b8           RET
0x2B69	1	DMOV	0x2B51	0x2B6A	2b69: b6           DMOV    DE,EA
0x2B6A	1	DMOV	0x2B69	0x2B6B	2b6a: a7           DMOV    EA,HL
0x2B6B	2	DSUB	0x2B6A	0x2B6D	2b6b: 74 e6        DSUB    EA,DE
0x2B6D	1	DMOV	0x2B6B	0x2B6E	2b6d: b7           DMOV    HL,EA
0x2B6E	1	PUSH	0x2B6D	0x2B6F	2b6e: b2           PUSH    DE
0x2B6F	4	LDED	0x2B6E	0x2B73	2b6f: 70 2f 52 ee  LDED    $EE52
0x2B73	1	DMOV	0x2B6F	0x2B74	2b73: a6           DMOV    EA,DE
0x2B74	2	DOFF	0x2B73	0x2B76 0x2B77	2b74: 74 de        DOFF    EA,DE
0x2B76	1	DCX	0x2B74	0x2B77	2b76: 23           DCX     DE
0x2B77	1	DMOV	0x2B74 0x2B76	0x2B78	2b77: a6           DMOV    EA,DE
0x2B78	4	LDED	0x2B77	0x2B7C	2b78: 70 2f 54 ee  LDED    $EE54
0x2B7C	2	DSUB	0x2B78	0x2B7E	2b7c: 74 e6        DSUB    EA,DE
0x2B7E	1	DMOV	0x2B7C	0x2B7F	2b7e: b6           DMOV    DE,EA
0x2B7F	1	CALT	0x2B7E	0x00A0 0x2B80	2b7f: 90           CALT    ($00A0)
0x2B80	4	SHLD	0x2B7F	0x2B84	2b80: 70 3e 99 ee  SHLD    $EE99
0x2B84	4	SBCD	0x2B80	0x2B88	2b84: 70 1e 9b ee  SBCD    $EE9B
0x2B88	1	POP	0x2B84	0x2B89	2b88: a3           POP     HL
0x2B89	4	LDED	0x2B88	0x2B8D	2b89: 70 2f 54 ee  LDED    $EE54
0x2B8D	1	CALT	0x2B89	0x00A0 0x2B8E	2b8d: 90           CALT    ($00A0)
0x2B8E	4	SHLD	0x2B8D	0x2B92	2b8e: 70 3e 95 ee  SHLD    $EE95
0x2B92	4	SBCD	0x2B8E	0x2B96	2b92: 70 1e 97 ee  SBCD    $EE97
0x2B96	2	JRE	0x2B92	0x2B5F 0x2B98	2b96: 4f c7     JRE     $2B5F
0x2B98	3	CALL	0x2B96 0x4033	0x2B9B 0x2DC8	2b98: 40 c8 2d     CALL    $2DC8
0x2B9B	3	ANIW	0x2B98	0x2B9E	2b9b: 05 c1 ef     ANIW    VV:C1,$EF
0x2B9E	4	LDED	0x2B9B	0x2BA2	2b9e: 70 2f c5 ee  LDED    $EEC5
0x2BA2	1	DMOV	0x2B9E	0x2BA3	2ba2: a6           DMOV    EA,DE
0x2BA3	4	LDED	0x2BA2	0x2BA7	2ba3: 70 2f c7 ee  LDED    $EEC7
0x2BA7	2	DSUB	0x2BA3	0x2BA9	2ba7: 74 e6        DSUB    EA,DE
0x2BA9	1	DMOV	0x2BA7	0x2BAA	2ba9: b6           DMOV    DE,EA
0x2BAA	4	LHLD	0x2BA9	0x2BAE	2baa: 70 3f af ee  LHLD    $EEAF
0x2BAE	1	DMOV	0x2BAA	0x2BAF	2bae: a7           DMOV    EA,HL
0x2BAF	4	LHLD	0x2BAE	0x2BB3	2baf: 70 3f b1 ee  LHLD    $EEB1
0x2BB3	2	DSUB	0x2BAF	0x2BB5	2bb3: 74 e7  DSUB    EA,HL
0x2BB5	1	DMOV	0x2BB3	0x2BB6	2bb5: b7        DMOV    HL,EA
0x2BB6	2	DOFF	0x2BB5	0x2BB8 0x2BB9	2bb6: 74 df     DOFF    EA,HL
0x2BB8	1	JR	0x2BB6	0x2BC3	2bb8: ca        JR      $2BC3
0x2BB9	1	DMOV	0x2BB6	0x2BBA	2bb9: a6        DMOV    EA,DE
0x2BBA	2	DON	0x2BB9	0x2BBC 0x2BBF	2bba: 74 ce     DON     EA,DE
0x2BBC	3	JMP	0x2BBA	0x2CE2	2bbc: 54 e2 2c  JMP     $2CE2
0x2BBF	3	LXI	0x2BBA	0x2BC2	2bbf: 34 c1 ee  LXI     HL,$EEC1
0x2BC2	1	JR	0x2BBF	0x2BDE	2bc2: db        JR      $2BDE
0x2BC3	1	DMOV	0x2BB8	0x2BC4	2bc3: a6        DMOV    EA,DE
0x2BC4	2	DOFF	0x2BC3	0x2BC6 0x2BC7	2bc4: 74 de        DOFF    EA,DE
0x2BC6	1	JR	0x2BC4	0x2BCB	2bc6: c4           JR      $2BCB
0x2BC7	3	LXI	0x2BC4	0x2BCA	2bc7: 34 ab ee     LXI     HL,$EEAB
0x2BCA	1	JR	0x2BC7	0x2BDE	2bca: d3           JR      $2BDE
0x2BCB	4	LBCD	0x2BC6	0x2BCF	2bcb: 70 1f a5 ee  LBCD    $EEA5
0x2BCF	1	DMOV	0x2BCB	0x2BD0	2bcf: a7     DMOV    EA,HL
0x2BD0	2	DSUB	0x2BCF	0x2BD2	2bd0: 74 e5  DSUB    EA,BC
0x2BD2	1	DMOV	0x2BD0	0x2BD3	2bd2: b7        DMOV    HL,EA
0x2BD3	1	DMOV	0x2BD2	0x2BD4	2bd3: a5        DMOV    EA,BC
0x2BD4	2	DSUB	0x2BD3	0x2BD6	2bd4: 74 e6     DSUB    EA,DE
0x2BD6	2	DLT	0x2BD4	0x2BD8 0x2BDB	2bd6: 74 bf     DLT     EA,HL
0x2BD8	3	LXI	0x2BD6	0x2BDB	2bd8: 34 ab ee     LXI     HL,$EEAB
0x2BDB	3	LXI	0x2BD6 0x2BD8	0x2BDE	2bdb: 34 c1 ee     LXI     HL,$EEC1
0x2BDE	4	LDED	0x2BC2 0x2BCA 0x2BDB	0x2BE2	2bde: 70 2f 44 ee  LDED    $EE44
0x2BE2	1	PUSH	0x2BDE	0x2BE3	2be2: b2           PUSH    DE
0x2BE3	2	LDEAX	0x2BE2	0x2BE5	2be3: 48 85        LDEAX   (HL++)
0x2BE5	1	DMOV	0x2BE3	0x2BE6	2be5: b6           DMOV    DE,EA
0x2BE6	4	SDED	0x2BE5	0x2BEA	2be6: 70 2e 44 ee  SDED    $EE44
0x2BEA	1	PUSH	0x2BE6	0x2BEB	2bea: b2        PUSH    DE
0x2BEB	1	INX	0x2BEA	0x2BEC	2beb: 32        INX     HL
0x2BEC	1	INX	0x2BEB	0x2BED	2bec: 32        INX     HL
0x2BED	2	MVI	0x2BEC	0x2BEF	2bed: 6b 08     MVI     C,$08
0x2BEF	3	LXI	0x2BED	0x2BF2	2bef: 24 48 ee  LXI     DE,$EE48
0x2BF2	2	LDEAX	0x2BEF 0x2BF7	0x2BF4	2bf2: 48 85        LDEAX   (HL++)
0x2BF4	2	STEAX	0x2BF2	0x2BF6	2bf4: 48 94        STEAX   (DE++)
0x2BF6	1	DCR	0x2BF4	0x2BF7 0x2BF8	2bf6: 53           DCR     C
0x2BF7	1	JR	0x2BF6	0x2BF2	2bf7: fa           JR      $2BF2
0x2BF8	4	LHLD	0x2BF6	0x2BFC	2bf8: 70 3f 44 ee  LHLD    $EE44
0x2BFC	1	PUSH	0x2BF8	0x2BFD	2bfc: b3        PUSH    HL
0x2BFD	1	DCX	0x2BFC	0x2BFE	2bfd: 33        DCX     HL
0x2BFE	3	LXI	0x2BFD	0x2C01	2bfe: 44 00 80     LXI     EA,$8000
0x2C01	3	CALL	0x2BFE	0x27A1 0x2C04	2c01: 40 a1 27     CALL    $27A1
0x2C04	1	DMOV	0x2C01	0x2C05	2c04: b7           DMOV    HL,EA
0x2C05	4	SHLD	0x2C04	0x2C09	2c05: 70 3e 46 ee  SHLD    $EE46
0x2C09	1	CALT	0x2C05	0x009A 0x2C0A	2c09: 8d           CALT    ($009A)
0x2C0A	3	CALL	0x2C09	0x1837 0x2C0D	2c0a: 40 37 18     CALL    $1837
0x2C0D	1	POP	0x2C0A	0x2C0E	2c0d: a3           POP     HL
0x2C0E	4	SHLD	0x2C0D	0x2C12	2c0e: 70 3e 44 ee  SHLD    $EE44
0x2C12	3	CALL	0x2C0E	0x2AF3 0x2C15	2c12: 40 f3 2a     CALL    $2AF3
0x2C15	3	CALL	0x2C12	0x24D4 0x2C18	2c15: 40 d4 24     CALL    $24D4
0x2C18	4	LHLD	0x2C15	0x2C1C	2c18: 70 3f 8b ef  LHLD    $EF8B
0x2C1C	3	CALL	0x2C18	0x2C1F 0x50EB	2c1c: 40 eb 50  CALL    $50EB
0x2C1F	2	MVI	0x2C1C	0x2C21	2c1f: 69 01     MVI     A,$01
0x2C21	3	CALL	0x2C1F	0x2994 0x2C24	2c21: 40 94 29  CALL    $2994
0x2C24	2	LDAW	0x2C21	0x2C26	2c24: 01 3a     LDAW    VV:3A
0x2C26	2	STAW	0x2C24	0x2C28	2c26: 63 32     STAW    VV:32
0x2C28	3	CALL	0x2C26	0x2C2B 0x2D0B	2c28: 40 0b 2d  CALL    $2D0B
0x2C2B	1	POP	0x2C28	0x2C2C	2c2b: a2        POP     DE
0x2C2C	1	POP	0x2C2B	0x2C2D	2c2c: a4        POP     EA
0x2C2D	1	INX	0x2C2C	0x2C2E	2c2d: 22           INX     DE
0x2C2E	2	DSUBNB	0x2C2D 0x2D09	0x2C30 0x2C33	2c2e: 74 b6        DSUBNB  EA,DE
0x2C30	3	LXI	0x2C2E	0x2C33	2c30: 44 00 00     LXI     EA,$0000
0x2C33	1	DMOV	0x2C2E 0x2C30	0x2C34	2c33: b7           DMOV    HL,EA
0x2C34	4	SHLD	0x2C33	0x2C38	2c34: 70 3e 44 ee  SHLD    $EE44
0x2C38	1	DMOV	0x2C34	0x2C39	2c38: a6        DMOV    EA,DE
0x2C39	1	DMOV	0x2C38	0x2C3A	2c39: b7        DMOV    HL,EA
0x2C3A	3	LXI	0x2C39	0x2C3D	2c3a: 44 00 00  LXI     EA,$0000
0x2C3D	3	CALL	0x2C3A	0x27A1 0x2C40	2c3d: 40 a1 27  CALL    $27A1
0x2C40	3	LXI	0x2C3D	0x2C43	2c40: 24 00 80     LXI     DE,$8000
0x2C43	2	DADD	0x2C40	0x2C45	2c43: 74 c6        DADD    EA,DE
0x2C45	1	DMOV	0x2C43	0x2C46	2c45: b7           DMOV    HL,EA
0x2C46	4	SHLD	0x2C45	0x2C4A	2c46: 70 3e 46 ee  SHLD    $EE46
0x2C4A	3	ANIW	0x2C46	0x2C4D	2c4a: 05 38 fd     ANIW    VV:38,$FD
0x2C4D	4	LHLD	0x2C4A	0x2C51	2c4d: 70 3f 6c ee  LHLD    $EE6C
0x2C51	4	SHLD	0x2C4D	0x2C55	2c51: 70 3e 4c ee  SHLD    $EE4C
0x2C55	4	SHLD	0x2C51	0x2C59	2c55: 70 3e 48 ee  SHLD    $EE48
0x2C59	4	SHLD	0x2C55	0x2C5D	2c59: 70 3e 4a ee  SHLD    $EE4A
0x2C5D	3	LXI	0x2C59	0x2C60	2c5d: 34 50 ee  LXI     HL,$EE50
0x2C60	3	LXI	0x2C5D	0x2C63	2c60: 14 09 00  LXI     BC,$0009
0x2C63	3	CALL	0x2C60	0x049C 0x2C66	2c63: 40 9c 04     CALL    $049C
0x2C66	2	LDAW	0x2C63	0x2C68	2c66: 01 31        LDAW    VV:31
0x2C68	2	STAW	0x2C66	0x2C6A	2c68: 63 3a        STAW    VV:3A
0x2C6A	4	LHLD	0x2C68 0x2CCC	0x2C6E	2c6a: 70 3f 50 ee  LHLD    $EE50
0x2C6E	3	LXI	0x2C6A	0x2C71	2c6e: 44 00 80     LXI     EA,$8000
0x2C71	3	CALL	0x2C6E	0x27A1 0x2C74	2c71: 40 a1 27     CALL    $27A1
0x2C74	1	DMOV	0x2C71	0x2C75	2c74: b6           DMOV    DE,EA
0x2C75	4	LHLD	0x2C74	0x2C79	2c75: 70 3f 46 ee  LHLD    $EE46
0x2C79	2	MVI	0x2C75	0x2C7B	2c79: 6b 06  MVI     C,$06
0x2C7B	2	MVI	0x2C79	0x2C7D	2c7b: 69 c0     MVI     A,$C0
0x2C7D	1	CALT	0x2C7B	0x00B4 0x2C7E	2c7d: 9a        CALT    ($00B4)
0x2C7E	2	LDAX	0x2C7D	0x2C80	2c7e: af 04     LDAX    (HL+$04)
0x2C80	2	OFFI	0x2C7E	0x2C82 0x2C85	2c80: 57 80     OFFI    A,$80
0x2C82	3	ORIW	0x2C80	0x2C85	2c82: 15 aa 01  ORIW    VV:AA,$01
0x2C85	2	ANI	0x2C80 0x2C82	0x2C87	2c85: 07 0f     ANI     A,$0F
0x2C87	3	ORAW	0x2C85	0x2C8A	2c87: 74 98 a9  ORAW    VV:A9
0x2C8A	2	STAW	0x2C87	0x2C8C	2c8a: 63 a9     STAW    VV:A9
0x2C8C	2	LDAX	0x2C8A	0x2C8E	2c8c: af 03     LDAX    (HL+$03)
0x2C8E	2	OFFI	0x2C8C	0x2C90 0x2C93	2c8e: 57 40     OFFI    A,$40
0x2C90	3	ORIW	0x2C8E	0x2C93	2c90: 15 a9 20  ORIW    VV:A9,$20
0x2C93	2	LDAX	0x2C8E 0x2C90	0x2C95	2c93: af 01     LDAX    (HL+$01)
0x2C95	2	OFFI	0x2C93	0x2C97 0x2C9A	2c95: 57 02     OFFI    A,$02
0x2C97	3	ORIW	0x2C95	0x2C9A	2c97: 15 a9 40  ORIW    VV:A9,$40
0x2C9A	1	BLOCK	0x2C95 0x2C97	0x2C9B	2c9a: 31     BLOCK
0x2C9B	2	MVI	0x2C9A	0x2C9D	2c9b: 69 00  MVI     A,$00
0x2C9D	1	CALT	0x2C9B	0x00B4 0x2C9E	2c9d: 9a        CALT    ($00B4)
0x2C9E	1	CALT	0x2C9D	0x009A 0x2C9F	2c9e: 8d        CALT    ($009A)
0x2C9F	2	SKN	0x2C9E	0x2CA1 0x2CA3	2c9f: 48 1a     SKN     CY
0x2CA1	2	JRE	0x2C9F	0x2CA3 0x2CCE	2ca1: 4e 2b     JRE     $2CCE
0x2CA3	3	OFFIW	0x2C9F 0x2CA1	0x2CA6 0x2CA7	2ca3: 55 29 04  OFFIW   VV:29,$04
0x2CA6	1	JR	0x2CA3	0x2CC6	2ca6: df           JR      $2CC6
0x2CA7	3	ONIW	0x2CA3	0x2CAA 0x2CAB	2ca7: 45 29 20     ONIW    VV:29,$20
0x2CAA	1	JR	0x2CA7	0x2CB5	2caa: ca           JR      $2CB5
0x2CAB	4	LHLD	0x2CA7	0x2CAF	2cab: 70 3f 26 ef  LHLD    $EF26
0x2CAF	1	CALT	0x2CAB	0x00A6 0x2CB0	2caf: 93        CALT    ($00A6)
0x2CB0	3	LXI	0x2CAF	0x2CB3	2cb0: 24 4c ee  LXI     DE,$EE4C
0x2CB3	1	CALT	0x2CB0	0x00B0 0x2CB4	2cb3: 98        CALT    ($00B0)
0x2CB4	1	JR	0x2CB3	0x2CC8	2cb4: d3        JR      $2CC8
0x2CB5	1	MOV	0x2CAA	0x2CB6	2cb5: 1a        MOV     B,A
0x2CB6	3	CALL	0x2CB5	0x1837 0x2CB9	2cb6: 40 37 18  CALL    $1837
